mix_id,C-S-H_1.0,Calcite,Ettringite,Hydrotalcite,Silica_gel
MIX_0060,0.24223957673906252,0.005435953260937499,0.00854325,0.021444308999999998,0.8590972532609374
MIX_0061,0.24193943309062502,0.005736096909374999,0.00854325,0.021444308999999998,0.861699426909375
MIX_0062,0.24163928944218752,0.006036240557812499,0.00854325,0.021444308999999998,0.8643016005578126
MIX_0063,0.24133914579375002,0.0063363842062499984,0.00854325,0.021444308999999998,0.8669037742062499
MIX_0064,0.23999066963062501,0.007684860369374999,0.00854325,0.021444308999999998,0.835820270369375
MIX_0065,0.239566350928125,0.008109179071875,0.00854325,0.021444308999999998,0.8371372090718749
MIX_0066,0.239142039825,0.008533490174999998,0.00854325,0.021444308999999998,0.838454140175
MIX_0067,0.2387177211225,0.0089578088775,0.00854325,0.021444308999999998,0.8397710788774999
MIX_0068,0.23994401706750002,0.007731512932499999,0.00854325,0.021444308999999998,0.8442001129325001
MIX_0069,0.239517122176875,0.008158407823124998,0.00854325,0.021444308999999998,0.845979747823125
MIX_0070,0.23909022728625,0.008585302713749998,0.00854325,0.021444308999999998,0.84775938271375
MIX_0071,0.238663332395625,0.009012197604375,0.00854325,0.021444308999999998,0.849539017604375
MIX_0072,0.239896384185,0.007779145814999999,0.00854325,0.021444308999999998,0.8527545558149999
MIX_0073,0.23946686751000001,0.00820866249,0.00854325,0.021444308999999998,0.8550065124899999
MIX_0074,0.239037343235625,0.008638186764375,0.00854325,0.021444308999999998,0.8572584767643749
MIX_0075,0.23860781896125,0.009067711038749999,0.00854325,0.021444308999999998,0.85951044103875
MIX_0076,0.239847755784375,0.007827774215625,0.00854325,0.021444308999999998,0.8614890742156249
MIX_0077,0.239415548930625,0.008259981069375,0.00854325,0.021444308999999998,0.864223311069375
MIX_0078,0.238983342076875,0.008692187923124999,0.00854325,0.021444308999999998,0.8669575479231251
MIX_0079,0.23855113522312502,0.009124394776875,0.00854325,0.021444308999999998,0.8696917847768749
MIX_0080,0.237215585596875,0.010459944403125,0.00854325,0.021444308999999998,0.838595354403125
MIX_0081,0.23663804069625,0.01103748930375,0.00854325,0.021444308999999998,0.8400655193037498
MIX_0082,0.236060495795625,0.011615034204375,0.00854325,0.021444308999999998,0.8415356842043751
MIX_0083,0.23548295089500001,0.012192579104999999,0.00854325,0.021444308999999998,0.8430058491049999
MIX_0084,0.2371520788865625,0.010523451113437499,0.00854325,0.021444308999999998,0.8469920511134376
MIX_0085,0.236571031940625,0.011104498059375,0.00854325,0.021444308999999998,0.848925838059375
MIX_0086,0.2359899849946875,0.011685545005312499,0.00854325,0.021444308999999998,0.8508596250053125
MIX_0087,0.2354089291828125,0.012266600817187499,0.00854325,0.021444308999999998,0.8527934208171875
MIX_0088,0.2370872511515625,0.0105882788484375,0.00854325,0.021444308999999998,0.8555636888484375
MIX_0089,0.236502622366875,0.011172907633125,0.00854325,0.021444308999999998,0.8579707576331249
MIX_0090,0.2359179935821875,0.011757536417812499,0.00854325,0.021444308999999998,0.8603778264178124
MIX_0091,0.2353333647975,0.0123421652025,0.00854325,0.021444308999999998,0.8627848952024999
MIX_0092,0.2370210580621875,0.0106544719378125,0.00854325,0.021444308999999998,0.8643157719378124
MIX_0093,0.23643277651125,0.01124275348875,0.00854325,0.021444308999999998,0.8672060834887501
MIX_0094,0.2358444949603125,0.011831035039687498,0.00854325,0.021444308999999998,0.8700963950396876
MIX_0095,0.235256213409375,0.012419316590625,0.00854325,0.021444308999999998,0.8729867065906249
MIX_0096,0.23419221,0.01348332,0.00854325,0.021444308999999998,0.84161873
MIX_0097,0.23344774000000001,0.01422779,0.00854325,0.021444308999999998,0.8432558199999999
MIX_0098,0.23270326,0.01497227,0.00854325,0.021444308999999998,0.84489292
MIX_0099,0.23195878,0.01571675,0.00854325,0.021444308999999998,0.8465300199999999
MIX_0100,0.23411035,0.01356518,0.00854325,0.021444308999999998,0.8500337800000001
MIX_0101,0.23336136000000002,0.01431417,0.00854325,0.021444308999999998,0.8521355100000001
MIX_0102,0.23261236000000002,0.01506317,0.00854325,0.021444308999999998,0.85423725
MIX_0103,0.23186336000000002,0.01581217,0.00854325,0.021444308999999998,0.85633899
MIX_0104,0.23402679,0.01364874,0.00854325,0.021444308999999998,0.8586241499999999
MIX_0105,0.23327318,0.01440235,0.00854325,0.021444308999999998,0.8612002
MIX_0106,0.23251957,0.01515596,0.00854325,0.021444308999999998,0.8637762499999999
MIX_0107,0.23176596,0.01590957,0.00854325,0.021444308999999998,0.8663523
MIX_0108,0.23394147,0.01373406,0.00854325,0.021444308999999998,0.86739536
MIX_0109,0.23318314,0.01449239,0.00854325,0.021444308999999998,0.87045572
MIX_0110,0.23242482,0.01525071,0.00854325,0.021444308999999998,0.8735160700000001
MIX_0111,0.2316665,0.01600903,0.00854325,0.021444308999999998,0.8765764199999999
MIX_0112,0.23301722,0.0,0.007688925,0.020372466000000002,0.8591956700000001
MIX_0113,0.23301722,0.0,0.007688925,0.020372466000000002,0.86008829
MIX_0114,0.23301722,0.0,0.007688925,0.020372466000000002,0.86098092
MIX_0115,0.23301722,0.0,0.007688925,0.020372466000000002,0.8618735399999999
MIX_0116,0.23301722,0.0,0.007688925,0.020372466000000002,0.8675288699999999
MIX_0117,0.23301722,0.0,0.007688925,0.020372466000000002,0.8688816100000001
MIX_0118,0.23301722,0.0,0.007688925,0.020372466000000002,0.8702343399999999
MIX_0119,0.23301722,0.0,0.007688925,0.020372466000000002,0.8715870800000001
MIX_0120,0.23301722,0.0,0.007688925,0.020372466000000002,0.87603567
MIX_0121,0.23301722,0.0,0.007688925,0.020372466000000002,0.87785811
MIX_0122,0.23301722,0.0,0.007688925,0.020372466000000002,0.87968055
MIX_0123,0.23301722,0.0,0.007688925,0.020372466000000002,0.88150299
MIX_0124,0.23301722,0.0,0.007688925,0.020372466000000002,0.88472157
MIX_0125,0.23301722,0.0,0.007688925,0.020372466000000002,0.8870236
MIX_0126,0.23301722,0.0,0.007688925,0.020372466000000002,0.8893256299999999
MIX_0127,0.23301722,0.0,0.007688925,0.020372466000000002,0.89162765
MIX_0128,0.2310960068075,0.0019212131924999998,0.007688925,0.020372466000000002,0.8611168831925001
MIX_0129,0.230989927131875,0.002027292868125,0.007688925,0.020372466000000002,0.8621155828681251
MIX_0130,0.23088384745624999,0.0021333725437499996,0.007688925,0.020372466000000002,0.86311429254375
MIX_0131,0.230777767780625,0.002239452219375,0.007688925,0.020372466000000002,0.864112992219375
MIX_0132,0.231084341766875,0.0019328782331249998,0.007688925,0.020372466000000002,0.8694617482331249
MIX_0133,0.230977616144375,0.0020396038556249997,0.007688925,0.020372466000000002,0.870921213855625
MIX_0134,0.2308708943215625,0.0021463256784374995,0.007688925,0.020372466000000002,0.8723806656784374
MIX_0135,0.23076417249875,0.00225304750125,0.007688925,0.020372466000000002,0.8738401275012501
MIX_0136,0.23107243354625,0.0019447864537499998,0.007688925,0.020372466000000002,0.8779804564537501
MIX_0137,0.2309650543775,0.0020521656225,0.007688925,0.020372466000000002,0.8799102756225
MIX_0138,0.2308576714090625,0.0021595485909374997,0.007688925,0.020372466000000002,0.8818400985909376
MIX_0139,0.2307502922403125,0.0022669277596874997,0.007688925,0.020372466000000002,0.8837699177596875
MIX_0140,0.2310602783459375,0.0019569416540624997,0.007688925,0.020372466000000002,0.8866785116540625
MIX_0141,0.2309522228328125,0.0020649971671875,0.007688925,0.020372466000000002,0.8890885971671876
MIX_0142,0.230844171119375,0.002173048880625,0.007688925,0.020372466000000002,0.891498678880625
MIX_0143,0.2307361194059375,0.0022811005940624996,0.007688925,0.020372466000000002,0.8939087505940625
MIX_0144,0.2296017265025,0.0034154934975,0.007688925,0.020372466000000002,0.8626111634975001
MIX_0145,0.2294131404125,0.0036040795875,0.007688925,0.020372466000000002,0.8636923695875001
MIX_0146,0.2292245543225,0.0037926656775,0.007688925,0.020372466000000002,0.8647735856775001
MIX_0147,0.2290359682325,0.0039812517675,0.007688925,0.020372466000000002,0.8658547917674999
MIX_0148,0.22958099034124999,0.0034362296587499997,0.007688925,0.020372466000000002,0.8709650996587499
MIX_0149,0.22939125927875,0.00362596072125,0.007688925,0.020372466000000002,0.8725075707212501
MIX_0150,0.22920152821625,0.00381569178375,0.007688925,0.020372466000000002,0.8740500317837498
MIX_0151,0.22901180222,0.004005417779999999,0.007688925,0.020372466000000002,0.87559249778
MIX_0152,0.22955982354874999,0.0034573964512499998,0.007688925,0.020372466000000002,0.8794930664512501
MIX_0153,0.2293689221825,0.0036482978175,0.007688925,0.020372466000000002,0.8815064078175001
MIX_0154,0.2291780258825,0.0038391941175,0.007688925,0.020372466000000002,0.8835197441175
MIX_0155,0.22898712451625,0.00403009548375,0.007688925,0.020372466000000002,0.88553308548375
MIX_0156,0.22953821092624999,0.00347900907375,0.007688925,0.020372466000000002,0.8882005790737499
MIX_0157,0.22934611899125,0.00367110100875,0.007688925,0.020372466000000002,0.89069470100875
MIX_0158,0.22915402705625,0.00386319294375,0.007688925,0.020372466000000002,0.8931888229437499
MIX_0159,0.22896193005499998,0.004055289944999999,0.007688925,0.020372466000000002,0.895682939945
MIX_0160,0.2276805145765625,0.005336705423437499,0.007688925,0.020372466000000002,0.8645323754234376
MIX_0161,0.22738584881093749,0.0056313711890625,0.007688925,0.020372466000000002,0.8657196611890625
MIX_0162,0.2270911830453125,0.005926036954687499,0.007688925,0.020372466000000002,0.8669069569546876
MIX_0163,0.2267965172796875,0.0062207027203125,0.007688925,0.020372466000000002,0.8680942427203124
MIX_0164,0.227648109575,0.0053691104249999995,0.007688925,0.020372466000000002,0.8728979804249999
MIX_0165,0.22735165795625,0.005665562043749999,0.007688925,0.020372466000000002,0.8745471720437501
MIX_0166,0.2270552063375,0.005962013662499999,0.007688925,0.020372466000000002,0.8761963536624999
MIX_0167,0.2267587483859375,0.0062584716140624995,0.007688925,0.020372466000000002,0.8778455516140626
MIX_0168,0.227615039628125,0.005402180371874999,0.007688925,0.020372466000000002,0.881437850371875
MIX_0169,0.2273167578265625,0.005700462173437499,0.007688925,0.020372466000000002,0.8835585721734376
MIX_0170,0.227018476025,0.005998743974999999,0.007688925,0.020372466000000002,0.885679293975
MIX_0171,0.22672020055625,0.006297019443749999,0.007688925,0.020372466000000002,0.88780000944375
MIX_0172,0.2275812667390625,0.005435953260937499,0.007688925,0.020372466000000002,0.8901575232609374
MIX_0173,0.227281123090625,0.005736096909374999,0.007688925,0.020372466000000002,0.8927596969093751
MIX_0174,0.2269809794421875,0.006036240557812499,0.007688925,0.020372466000000002,0.8953618705578124
MIX_0175,0.22668083579375,0.0063363842062499984,0.007688925,0.020372466000000002,0.89796403420625
MIX_0176,0.225332359630625,0.007684860369374999,0.007688925,0.020372466000000002,0.8668805303693751
MIX_0177,0.224908040928125,0.008109179071875,0.007688925,0.020372466000000002,0.868197469071875
MIX_0178,0.224483729825,0.008533490174999998,0.007688925,0.020372466000000002,0.8695144101750001
MIX_0179,0.2240594111225,0.0089578088775,0.007688925,0.020372466000000002,0.8708313488774999
MIX_0180,0.2252857070675,0.007731512932499999,0.007688925,0.020372466000000002,0.8752603829324999
MIX_0181,0.224858812176875,0.008158407823124998,0.007688925,0.020372466000000002,0.8770400178231251
MIX_0182,0.22443191728625,0.008585302713749998,0.007688925,0.020372466000000002,0.8788196427137499
MIX_0183,0.224005022395625,0.009012197604375,0.007688925,0.020372466000000002,0.8805992776043751
MIX_0184,0.225238074185,0.007779145814999999,0.007688925,0.020372466000000002,0.8838148158150001
MIX_0185,0.22480855751,0.00820866249,0.007688925,0.020372466000000002,0.88606677249
MIX_0186,0.224379033235625,0.008638186764375,0.007688925,0.020372466000000002,0.888318736764375
MIX_0187,0.22394950896125,0.009067711038749999,0.007688925,0.020372466000000002,0.89057070103875
MIX_0188,0.225189445784375,0.007827774215625,0.007688925,0.020372466000000002,0.8925493442156249
MIX_0189,0.224757238930625,0.008259981069375,0.007688925,0.020372466000000002,0.8952835810693751
MIX_0190,0.224325032076875,0.008692187923124999,0.007688925,0.020372466000000002,0.8980178179231249
MIX_0191,0.223892825223125,0.009124394776875,0.007688925,0.020372466000000002,0.900752044776875
MIX_0192,0.222557275596875,0.010459944403125,0.007688925,0.020372466000000002,0.8696556144031251
MIX_0193,0.22197973069625,0.01103748930375,0.007688925,0.020372466000000002,0.87112577930375
MIX_0194,0.22140218579562498,0.011615034204375,0.007688925,0.020372466000000002,0.8725959542043751
MIX_0195,0.220824640895,0.012192579104999999,0.007688925,0.020372466000000002,0.874066119105
MIX_0196,0.2224937688865625,0.010523451113437499,0.007688925,0.020372466000000002,0.8780523211134375
MIX_0197,0.221912721940625,0.011104498059375,0.007688925,0.020372466000000002,0.8799861080593752
MIX_0198,0.2213316749946875,0.011685545005312499,0.007688925,0.020372466000000002,0.8819198850053124
MIX_0199,0.2207506191828125,0.012266600817187499,0.007688925,0.020372466000000002,0.8838536808171876
MIX_0200,0.2224289411515625,0.0105882788484375,0.007688925,0.020372466000000002,0.8866239488484375
MIX_0201,0.221844312366875,0.011172907633125,0.007688925,0.020372466000000002,0.8890310176331251
MIX_0202,0.2212596835821875,0.011757536417812499,0.007688925,0.020372466000000002,0.8914380864178125
MIX_0203,0.2206750547975,0.0123421652025,0.007688925,0.020372466000000002,0.8938451552025
MIX_0204,0.2223627480621875,0.0106544719378125,0.007688925,0.020372466000000002,0.8953760419378125
MIX_0205,0.22177446651125,0.01124275348875,0.007688925,0.020372466000000002,0.8982663534887501
MIX_0206,0.2211861849603125,0.011831035039687498,0.007688925,0.020372466000000002,0.9011566650396874
MIX_0207,0.220597903409375,0.012419316590625,0.007688925,0.020372466000000002,0.904046966590625
MIX_0208,0.2195339,0.01348332,0.007688925,0.020372466000000002,0.87267899
MIX_0209,0.21878943,0.01422779,0.007688925,0.020372466000000002,0.87431608
MIX_0210,0.21804495,0.01497227,0.007688925,0.020372466000000002,0.87595319
MIX_0211,0.21730047,0.01571675,0.007688925,0.020372466000000002,0.87759029
MIX_0212,0.21945204,0.01356518,0.007688925,0.020372466000000002,0.88109405
MIX_0213,0.21870305,0.01431417,0.007688925,0.020372466000000002,0.8831957800000001
MIX_0214,0.21795405,0.01506317,0.007688925,0.020372466000000002,0.8852975099999999
MIX_0215,0.21720505,0.01581217,0.007688925,0.020372466000000002,0.8873992500000001
MIX_0216,0.21936848,0.01364874,0.007688925,0.020372466000000002,0.8896844100000001
MIX_0217,0.21861487,0.01440235,0.007688925,0.020372466000000002,0.89226046
MIX_0218,0.21786126,0.01515596,0.007688925,0.020372466000000002,0.89483651
MIX_0219,0.21710764999999999,0.01590957,0.007688925,0.020372466000000002,0.89741256
MIX_0220,0.21928316,0.01373406,0.007688925,0.020372466000000002,0.89845563
MIX_0221,0.21852483,0.01449239,0.007688925,0.020372466000000002,0.90151599
MIX_0222,0.21776651,0.01525071,0.007688925,0.020372466000000002,0.9045763399999999
MIX_0223,0.21700819,0.01600903,0.007688925,0.020372466000000002,0.90763668
MIX_0224,0.21835891,0.0,0.0068346,0.019300623,0.89025594
MIX_0225,0.21835891,0.0,0.0068346,0.019300623,0.8911485600000001
MIX_0226,0.21835891,0.0,0.0068346,0.019300623,0.89204118
MIX_0227,0.21835891,0.0,0.0068346,0.019300623,0.89293381
MIX_0228,0.21835891,0.0,0.0068346,0.019300623,0.8985891300000001
MIX_0229,0.21835891,0.0,0.0068346,0.019300623,0.89994187
MIX_0230,0.21835891,0.0,0.0068346,0.019300623,0.90129461
MIX_0231,0.21835891,0.0,0.0068346,0.019300623,0.90264735
MIX_0232,0.21835891,0.0,0.0068346,0.019300623,0.9070959399999999
MIX_0233,0.21835891,0.0,0.0068346,0.019300623,0.9089183800000001
MIX_0234,0.21835891,0.0,0.0068346,0.019300623,0.9107408200000001
MIX_0235,0.21835891,0.0,0.0068346,0.019300623,0.9125632600000001
MIX_0236,0.21835891,0.0,0.0068346,0.019300623,0.9157818300000001
MIX_0237,0.21835891,0.0,0.0068346,0.019300623,0.91808386
MIX_0238,0.21835891,0.0,0.0068346,0.019300623,0.92038589
MIX_0239,0.21835891,0.0,0.0068346,0.019300623,0.9226879200000001
MIX_0240,0.2164376968075,0.0019212131924999998,0.0068346,0.019300623,0.8921771531924999
MIX_0241,0.216331617131875,0.002027292868125,0.0068346,0.019300623,0.8931758528681251
MIX_0242,0.21622553745624998,0.0021333725437499996,0.0068346,0.019300623,0.89417455254375
MIX_0243,0.216119457780625,0.002239452219375,0.0068346,0.019300623,0.895173262219375
MIX_0244,0.216426031766875,0.0019328782331249998,0.0068346,0.019300623,0.900522008233125
MIX_0245,0.216319306144375,0.0020396038556249997,0.0068346,0.019300623,0.901981473855625
MIX_0246,0.21621258432156248,0.0021463256784374995,0.0068346,0.019300623,0.9034409356784374
MIX_0247,0.21610586249875,0.00225304750125,0.0068346,0.019300623,0.90490039750125
MIX_0248,0.21641412354625,0.0019447864537499998,0.0068346,0.019300623,0.9090407264537499
MIX_0249,0.2163067443775,0.0020521656225,0.0068346,0.019300623,0.9109705456225001
MIX_0250,0.21619936140906248,0.0021595485909374997,0.0068346,0.019300623,0.9129003685909376
MIX_0251,0.21609198224031248,0.0022669277596874997,0.0068346,0.019300623,0.9148301877596876
MIX_0252,0.2164019683459375,0.0019569416540624997,0.0068346,0.019300623,0.9177387716540626
MIX_0253,0.2162939128328125,0.0020649971671875,0.0068346,0.019300623,0.9201488571671874
MIX_0254,0.216185861119375,0.002173048880625,0.0068346,0.019300623,0.922558938880625
MIX_0255,0.2160778094059375,0.0022811005940624996,0.0068346,0.019300623,0.9249690205940626
MIX_0256,0.21494341650249998,0.0034154934975,0.0068346,0.019300623,0.8936714334975
MIX_0257,0.2147548304125,0.0036040795875,0.0068346,0.019300623,0.8947526395875001
MIX_0258,0.2145662443225,0.0037926656775,0.0068346,0.019300623,0.8958338456774999
MIX_0259,0.2143776582325,0.0039812517675,0.0068346,0.019300623,0.8969150617675
MIX_0260,0.21492268034124998,0.0034362296587499997,0.0068346,0.019300623,0.9020253596587501
MIX_0261,0.21473294927875,0.00362596072125,0.0068346,0.019300623,0.90356783072125
MIX_0262,0.21454321821625,0.00381569178375,0.0068346,0.019300623,0.90511030178375
MIX_0263,0.21435349222,0.004005417779999999,0.0068346,0.019300623,0.9066527677799999
MIX_0264,0.21490151354874998,0.0034573964512499998,0.0068346,0.019300623,0.9105533364512499
MIX_0265,0.21471061218249998,0.0036482978175,0.0068346,0.019300623,0.9125666778175001
MIX_0266,0.2145197158825,0.0038391941175,0.0068346,0.019300623,0.9145800141175001
MIX_0267,0.21432881451625,0.00403009548375,0.0068346,0.019300623,0.9165933554837501
MIX_0268,0.21487990092624998,0.00347900907375,0.0068346,0.019300623,0.9192608390737501
MIX_0269,0.21468780899124998,0.00367110100875,0.0068346,0.019300623,0.92175496100875
MIX_0270,0.21449571705624998,0.00386319294375,0.0068346,0.019300623,0.92424908294375
MIX_0271,0.21430362005499998,0.004055289944999999,0.0068346,0.019300623,0.9267432099450001
MIX_0272,0.21302220457656248,0.005336705423437499,0.0068346,0.019300623,0.8955926454234374
MIX_0273,0.21272753881093748,0.0056313711890625,0.0068346,0.019300623,0.8967799311890625
MIX_0274,0.2124328730453125,0.005926036954687499,0.0068346,0.019300623,0.8979672169546875
MIX_0275,0.2121382072796875,0.0062207027203125,0.0068346,0.019300623,0.8991545127203125
MIX_0276,0.212989799575,0.0053691104249999995,0.0068346,0.019300623,0.9039582404250001
MIX_0277,0.21269334795625,0.005665562043749999,0.0068346,0.019300623,0.9056074320437499
MIX_0278,0.2123968963375,0.005962013662499999,0.0068346,0.019300623,0.9072566236624999
MIX_0279,0.21210043838593748,0.0062584716140624995,0.0068346,0.019300623,0.9089058216140624
MIX_0280,0.21295672962812498,0.005402180371874999,0.0068346,0.019300623,0.9124981203718749
MIX_0281,0.21265844782656249,0.005700462173437499,0.0068346,0.019300623,0.9146188421734376
MIX_0282,0.212360166025,0.005998743974999999,0.0068346,0.019300623,0.9167395639750001
MIX_0283,0.21206189055625,0.006297019443749999,0.0068346,0.019300623,0.91886027944375
MIX_0284,0.2129229567390625,0.005435953260937499,0.0068346,0.019300623,0.9212177832609376
MIX_0285,0.212622813090625,0.005736096909374999,0.0068346,0.019300623,0.9238199569093749
MIX_0286,0.2123226694421875,0.006036240557812499,0.0068346,0.019300623,0.9264221305578125
MIX_0287,0.21202252579375,0.0063363842062499984,0.0068346,0.019300623,0.92902430420625
MIX_0288,0.210674049630625,0.007684860369374999,0.0068346,0.019300623,0.897940800369375
MIX_0289,0.210249730928125,0.008109179071875,0.0068346,0.019300623,0.899257739071875
MIX_0290,0.209825419825,0.008533490174999998,0.0068346,0.019300623,0.9005746701749999
MIX_0291,0.2094011011225,0.0089578088775,0.0068346,0.019300623,0.9018916188775
MIX_0292,0.2106273970675,0.007731512932499999,0.0068346,0.019300623,0.9063206429325
MIX_0293,0.210200502176875,0.008158407823124998,0.0068346,0.019300623,0.908100277823125
MIX_0294,0.20977360728625,0.008585302713749998,0.0068346,0.019300623,0.90987991271375
MIX_0295,0.209346712395625,0.009012197604375,0.0068346,0.019300623,0.911659547604375
MIX_0296,0.210579764185,0.007779145814999999,0.0068346,0.019300623,0.9148750858149999
MIX_0297,0.21015024751,0.00820866249,0.0068346,0.019300623,0.9171270424900001
MIX_0298,0.209720723235625,0.008638186764375,0.0068346,0.019300623,0.9193790067643751
MIX_0299,0.20929119896124998,0.009067711038749999,0.0068346,0.019300623,0.92163097103875
MIX_0300,0.210531135784375,0.007827774215625,0.0068346,0.019300623,0.9236096042156251
MIX_0301,0.21009892893062498,0.008259981069375,0.0068346,0.019300623,0.926343841069375
MIX_0302,0.20966672207687498,0.008692187923124999,0.0068346,0.019300623,0.929078077923125
MIX_0303,0.209234515223125,0.009124394776875,0.0068346,0.019300623,0.9318123147768751
MIX_0304,0.20789896559687499,0.010459944403125,0.0068346,0.019300623,0.9007158844031249
MIX_0305,0.20732142069624998,0.01103748930375,0.0068346,0.019300623,0.9021860493037501
MIX_0306,0.20674387579562498,0.011615034204375,0.0068346,0.019300623,0.9036562142043749
MIX_0307,0.206166330895,0.012192579104999999,0.0068346,0.019300623,0.905126389105
MIX_0308,0.2078354588865625,0.010523451113437499,0.0068346,0.019300623,0.9091125811134375
